Actinobacillus,Actinomyces,Atopobium,Bulleidia,Campylobacter,Capnocytophaga,Catonella,Fusobacterium,Gemella,Granulicatella,Haemophilus,Leptotrichia,Megasphaera,Mogibacterium,Moryella,Neisseria,Oribacterium,Parvimonas,Peptostreptococcus,Porphyromonas,Prevotella,Rothia,Selenomonas,Streptococcus,Tannerella,Veillonella,Abiotrophia,Aggregatibacter,Bifidobacterium,Butyrivibrio,Cardiobacterium,Corynebacterium,Dialister,Lautropia,Paludibacter,Scardovia,Sharpea,Staphylococcus,Bacteroides,Janthinobacterium,Klebsiella,Pyramidobacter,Treponema,Filifactor,Moraxella,Achromobacter,Eikenella,Mycoplasma,Pseudomonas,Schwartzia,Acinetobacter,Leuconostoc,Propionibacterium,Burkholderia,Lactobacillus,Chryseobacterium,Kingella,Nocardia,Alloscardovia,Enterococcus,Proteus,Nesterenkonia,Tetrasphaera,Peptococcus,TG5,Odoribacter,Geobacillus,Mycobacterium,Stenotrophomonas,Trabulsiella,Bacillus,Lactococcus,Pediococcus,Pseudoramibacter_Eubacterium,Serratia,Slackia,Peptoniphilus,Agrobacterium,Elizabethkingia,Sphaerochaeta,Sphingomonas,Mobiluncus,Bilophila,Enhydrobacter,Alloiococcus,Desulfovibrio,Avibacterium,Trichococcus,SHD-231,Anaerovorax,Morganella,Rhodococcus,Micrococcus,Phycicoccus,Dermabacter,Finegoldia,Sneathia,Desulfobulbus,Streptomyces,Halomonas,Shewanella,Dermacoccus,Actinobaculum,Microbacterium,BE24,Cellulomonas,Streptobacillus,Anaerococcus,Bradyrhizobium,Roseomonas,Afipia,Gluconacetobacter,Pasteurella,Gardnerella,Comamonas,Erwinia,Sphingobacterium,Wautersiella,Deinococcus,Gordonia,Kurthia,Propionivibrio,Vagococcus,Brevibacterium,Brochothrix,Acholeplasma,Anoxybacillus,Candidatus_Tammella,Novosphingobium,Sphingobium,Syntrophomonas,Plesiomonas,Cryocola,Ralstonia
0,0.006923,0.091976,0,0,0,0,0,0,0.532375,3.98856,0,0,0,0,0.701305,0,0,0,0,0.236168,6.379346,0,79.297815,0,1.202315,1.634321,0,0,0,0,0,0,0,0,0,0,0.074588,0,0,0,0,0,0,0.006226,0,0,0,0.061969,0,0,0,0,0,0.3197,0,0,0,0.521706,0.004103,0,0,0,0,0,0,0,0,0.003094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.625454,2.128091,0.338857,0.358276,0.465646,0.031192,0.044426,0.164769,10.77022,0.597948,1.343868,0.544962,0.066408,0.143848,0.072722,8.13724,0.387695,0.059975,0.166175,0.93965,5.271198,15.425447,0.109779,10.603279,0,7.106633,0,0,0,0,0,0.683904,0.028738,0.076546,0.001784,0.011846,0,0,0.003916,0,26.770644,0.013099,0.005207,0.018625,0.004673,0.254268,0,0.018223,0.534675,0.007857,0,0,0,0.022036,0.043765,0,0,0,0,0,0,0,0,0,0.017466,0,0,0,0.242585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.508592,1.135607,0.010986,0.010101,0.179341,0.068997,0,0.304154,2.823606,2.921227,0.716762,0.637434,0.023142,0,0.009078,19.459964,0.505504,0.02397,0,1.190844,0.534271,1.372805,0.267963,18.681791,0.02265,0.49775,0.010239,0,0.001045,0,0,0.022117,0.001882,1.640777,0,0,0,0,0,0,26.091688,0,0,0,0.058154,0,0.941322,0,0.530799,0.010405,0,0,0.006635,0.054113,0.091855,0,0.19279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193729,0.111667,0,0,0,0,0,0,0,0,0.002706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.126383,4.072287,0.082322,0.020353,0.539039,0.622352,0,1.780528,5.820606,0.576263,1.148071,2.555968,0.023692,0.028863,0.040288,6.777043,0.558985,0,0,7.606498,5.463359,7.435267,0.016049,32.479291,0,5.488246,0,0,0.004149,0,0,0,0,0,0,0,0,0.022549,0,0,0,0,0,0,0,1.30384,0,0,10.356963,0,0,0,0,0,0.144949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.535467,0,0,0.580777,0.710101,0,0.604686,0.087124,1.734652,3.86194,2.737936,0.007577,0,0,6.762166,0.880997,0,0,0.370708,2.700908,7.326458,0.131938,18.422333,0,1.766019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.018815,0,0,15.375025,0,0,0,0,0,0.012584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,37.956469,0,0,0,0,0,0,0,0,0,0,0,0,57.295683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,42.703358,0,0,0,0,0,0,0,0,0,0,0,0,62.327511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.201973,0.013708,0.016787,0,0.008576,0,0.071608,0,0.7226,62.250439,0.012894,0,0.032662,0.009007,2.150676,0,0.035432,0.044586,0.623382,0.059005,2.657632,0.003887,19.835555,0,1.3252,0.249183,0,0.008106,0,0.025122,0.005931,0.0026,0.022932,0,0,0.018035,0,0,0,0,0,0,0,0.207933,0,0.020395,0,1.12387,0,0,0,0,0,0,0,0,0,0.011553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.015193,0.026301,0.00235,0,0.04424,0,0.018979,0,0.588629,67.959737,0.027809,0,0.02019,0.00143,2.333398,0,0.03106,0.03376,0.227002,0.114507,3.128781,0.015705,19.854566,0,0.451722,0.081482,0,0.014283,0,0.003553,0.017387,0.000611,0.003674,0,0,0.008493,0,0,0,0,0,0,0,0.092145,0,0.154783,0,3.962329,0,0,0,0,0,0,0,0,0,0.01757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.941224,27.430745,0,0,0,0,0,0,0,0,0,0,5.242431,0,55.747467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.158185,0,0,9.806571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.585131,0,0,0,0,0,0,0,5.957933,28.641734,0,0,0,0,0,0,0,0,0,0.16455,9.299468,0,49.405637,0,1.641777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.762163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.535215,39.097832,0,0,0,0,0,0,0,0,0,0,3.863176,0,54.390367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.468308,3.540832,0.059116,0.027545,0.002653,0.010475,0,0.027337,3.44172,2.503526,1.62591,2.184571,0,0.025467,0.032493,1.879369,0.004831,0,0,0.001162,2.337268,0.855502,0,31.751729,0,1.662231,0,0,0.014645,0,0,40.952156,0,0,0,0,0,3.158626,0,0,0,0,0,0,0,0.665411,0,0.039372,7.52053,0,0,0,0,0,0.215075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06074,0.014876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.33931,46.403691,0,0,0,0,0,0,0,0,0,0,11.077183,0,41.276992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4.942744,39.629174,0,0,0,0,0,0,0,0,0,0,8.573646,0,48.291732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.834225,0.177568,0.412313,0.023491,0.181187,0.03219,0.152982,0.046615,2.577104,50.959756,0.214896,0.096417,0.059569,0.350718,9.61116,0.127474,0.156305,0.15302,0.211204,2.46955,2.16858,0.114222,17.424845,0.192329,3.309311,0.004912,0,0.035149,0.122062,0.002496,0.016557,0.008484,0.040161,0.120968,0,0,0,0,0,0,0,0.015432,0,12.542071,0,0.0009,0,0.03394,0.019587,0,0,0,0,0.010731,0,0,0,0,0.005547,0,0,0,0,0.016221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018733,0.360527,0.023436,0,0.005379,0.026505,0,0.152274,0,0.089033,1.053896,0.152417,0.01369,0.00507,0.003832,0.066582,0.008504,0,0,0.007815,1.673768,2.320705,0.122963,5.380429,0.010079,3.342943,5.246537,0,0.002349,0,0.00872,0.227646,0,0.066118,0,0.01014,0,0.011884,0,0,0.151568,0,0,0,0,0.001511,0,0,72.848424,0,0.006162,0,0,0.000852,0.002646,0,0.016297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059503,0.042901,0,0,0,0,0,0,0,0.076156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8.80173,20.641074,0,0,0,0,0,0,0,0,0,0,9.303191,0,57.667708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6.03821,32.566821,0,0,0,0,0,0,0,0,0,0,16.811792,0,53.593491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.783058,6.323663,0.81117,0.041487,0.043127,0.396593,0,0.184401,4.331026,0.093731,1.056651,0.056202,0.000358,0,0.026447,0.174096,0.453581,0.008989,0,0.244596,1.026765,3.926844,0.196521,19.90821,0.009915,3.145561,0,0,0,0,0.046063,0,0.034286,0.051753,0.005521,0.006273,0,0,0,0,7.515082,0,0.008659,0,0.026685,0.273475,0,0.006233,16.350262,0,0,0,0,0,0.531249,0,0.285961,0,0.066269,0.02806,0,0,0,0,0,0,0,0,0.011632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.821931,5.216632,0.022189,0.041571,0.261344,0.69842,0,0.186962,12.845391,2.288336,1.835305,2.387816,0,0.010475,0.061064,1.951758,0.107434,0,0,0.326261,1.920911,5.745972,0.141932,24.072159,0,2.45653,0,0,0.014561,0,0.099006,0,0,0.079559,0,0,0,0.012848,0,0,0.528575,0,0,0,0,0.432334,0,0,15.521622,0,0,0,0,0,0.471486,0,0.428157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.39398,0.049627,0,0.030936,0.01366,0.022477,0.294353,1.432063,3.333218,34.206768,0.059785,0.007968,0.032333,0.026272,0.087938,0.012278,0,0.00939,0,2.464926,13.884001,0.02381,13.759675,0,5.750005,0,0,0,0,0.02672,0.020275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.968438,32.094875,0,0,0,0,0,0,0,0,0,0,3.355885,0,57.181786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11.564676,25.997614,0,0,0,0,0,0,0,0,0,0,7.423358,0,52.359705,0,0,0.249685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6.22953,33.132297,0,0,0,0,0,0,0,0,0,0,7.694634,0,55.715496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.388471,0,0,0,0,0,0,0,5.030159,25.374975,0,0,0,0,0,0,0,0,0,0.085234,9.618965,0,50.471981,0,0.371714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12.169478,32.722668,0,0,0,0,0,0,0,0,0,0,12.025402,0,49.578146,0,0,0.091288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.077972,0,0,0,0,0,0,0.94518,1.372563,35.366501,0.363392,0,0,0,1.787866,0,0,0,0,0,3.502877,0,27.704968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.45257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.004236,4.761704,0.031659,0.017793,0.12302,0.000415,0,0.032265,3.733631,5.516656,3.93128,0.858853,0,0.00703,0.007366,4.042207,0.100653,0,0,0.002243,0.371012,15.05153,0,32.203327,0,1.836465,0,0,0.024989,0,0,0,0,0,0,0,0,0.009682,0,0,0,0,0,0,0,0,0,0,12.052825,0,0,0,0,0,0.225154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,37.470039,0,0,0,0,0,0,0,0,0,0,14.574332,0,40.37524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,26.407942,0,0,0,0,0,0,0,0,0,0,17.819111,0,39.404543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014965,0.242343,0,0,0,0,0,0,1.390949,1.569103,18.754927,0.60158,0,0,0.012407,3.945221,0.005716,0,0,0,0.642389,1.340175,0,4.602702,0,0.557351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050827,0,0,45.151999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006029,3.331069,0,0,0,0,0,0,0,5.798205,2.22295,0.001722,0,0,0.003844,4.963138,0.010618,0,0,0,0.751397,2.464945,0,10.125642,0,1.036075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113904,0,0,32.142538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.092136,0.959142,0.033476,0.043219,0.119045,0.134956,0.00216,0.283557,3.402299,1.254733,0.736419,0.461272,0.042457,0.032534,0.03332,8.663247,0.305367,0.049039,0.003372,0.052506,1.179782,1.849265,0.086409,3.162427,0.01638,0.550165,0,0.947171,0,0,0,0.044342,0.081887,0.027324,0,0,0,0,0,0,69.477707,0,0.0246,0.038685,2.04668,0.155255,0,0,0.35095,0.001788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.501459,0.153991,0.057384,0.759919,0.517016,0.012677,4.78003,3.144278,0.254746,1.579402,2.738834,0.194859,0.011001,0.041046,4.019655,0.698729,0.075227,0.467985,19.74287,7.354833,2.638066,0.225377,8.668187,0.482769,2.799871,0.076541,0.496243,0,0,0,0.06434,0.071448,0.030231,0,0,0,0,0.017298,0,2.38497,0,0.566904,0.026011,0,15.565899,0,0.012582,3.583664,0,0,0,0,0,0.015664,0,0,0,0.016909,0,0,0,0,0.013524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.945545,0,0,0,0,0,0,0,12.775532,21.586027,0,0,0,0,0,0,0,0,0,0.12974,9.674461,0,52.9458,0,0.920495,0.699386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.69216,0,0,0,0,0,0,0,8.179133,24.118818,0,0,0,0,0,0,0,0,0,0.465071,9.744833,0,52.212065,0,0.956148,0.035201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.562772,0,0,0,0,0,0,0,1.425787,2.440465,0,0,0,0,2.283479,0,0,0,0,0.014677,18.098228,0,32.212253,0,0.374808,0,0,0,0,0,0,0,0,0,0.08165,0,0.257785,0,0,0.53858,0,0,0,0,0,0,0,37.143059,0,0.43712,0,0,0,0.177789,0,0,0,0,0,0,0,0,0,0,0,0,0,3.865715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07144,0.01193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07005,0.498603,0.045818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.951966,0,0,0,0,0,0,0,0,0,0.014453,7.792958,0,40.419806,0,1.596575,0,0,0,0,0,0,0,0,0,0.187793,0,0.391272,0,0,0.473897,0,0,0,0,0,0,0,29.053492,0,0.294278,0,0,0,0.029182,0,0,0,0,0,0,0,0,0,0,0,0,0,3.482873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063899,0.073627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058659,0.563684,0.016301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007948,3.364587,0.695825,0.000996,0.02226,0.011143,0,0.030244,0,0.061832,0.041289,0.026477,0.042864,0,0.15262,0.006438,0.293353,0.000902,0,0,0.951853,0.936971,0.044282,7.084369,0.002852,0.514963,0,0,0,0,0.007417,0,0.586769,0,0.021167,0.008493,0,0,0,0,0,0,0.001037,0,0.067812,0.099426,0,0.008048,87.293589,0,0.003857,0,0,0,0.111625,0,0.028386,0,0.187093,0.050763,0,0,0,0,0,0,0,0,0.010469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
